year,Infant,Children,Youth,Adult,Elderly,Sum Prediction,Total_Populations,Province,DependencyRatio
2038,0.0,51738.73079689201,53747.48858624911,398849.55790970055,117354.2273354388,612081.972928355,612723.4884514066,ตรัง,0.3736059690213732
2039,0.0,49174.83897149268,51882.375380012876,400876.90694499377,119828.53394549174,610607.750974033,611127.9740656021,ตรัง,0.37327423095363027
2040,0.0,46610.94714609335,50017.262173776646,402904.255980287,122302.84055554471,609133.5290197112,609532.4596797975,ตรัง,0.3729427305420741
2041,0.0,44047.055320694024,48152.148967540415,404931.6050155802,124777.14716559765,607659.3070653894,607936.945293993,ตรัง,0.3726114675314117
2042,0.0,41483.16349529469,46287.035761304185,406958.9540508734,127251.45377565062,606185.0851110674,606341.4309081885,ตรัง,0.3722804416667159
2043,0.0,38919.271669895366,44421.922555067955,408986.3030861666,129725.76038570356,604710.8631567456,604745.9165223839,ตรัง,0.3719496526934242
2044,0.0,36355.37984449604,42556.809348831724,411013.65212145983,132200.06699575653,603236.6412024237,603150.4021365794,ตรัง,0.37161910035733836
2045,0.0,33791.48801909671,40691.696142595494,413041.00115675305,134674.37360580947,601762.4192481018,601554.8877507749,ตรัง,0.37128878440462365
2046,0.0,31227.596193697384,38826.582936359264,415068.35019204626,137148.6802158624,600288.1972937798,599959.3733649703,ตรัง,0.37095870458180824
2047,0.0,28663.70436829806,36961.46973012303,417095.6992273395,139622.98682591537,598813.9753394581,598363.8589791658,ตรัง,0.3706288606357827
2048,0.0,26099.812542898726,35096.3565238868,419123.0482626327,142097.29343596834,597339.7533851361,596768.3445933613,ตรัง,0.3702992523137992
2049,0.0,23535.920717499394,33231.24331765058,421150.3972979259,144571.60004602128,595865.5314308143,595172.8302075567,ตรัง,0.3699698793634706
2050,0.0,20972.028892100076,31366.13011141435,423177.7463332191,147045.90665607422,594391.3094764925,593577.3158217522,ตรัง,0.36964074153277043
2013,18811.0,77440.4193933632,76838.30872436082,283203.2056401177,57134.53573659815,513427.46949443984,518283.79048707796,พัทลุง,0.4260229696031251
2014,18783.419299999998,77613.06581863678,75918.28100531915,285059.6239250858,59281.66215857847,516656.0522076202,519656.0366078326,พัทลุง,0.43126780102297213
2015,18838.446979017503,76969.5518059837,74716.05357615776,286803.8949571961,61533.04502533146,518860.9923436865,522134.47286787326,พัทลุง,0.43522091781836036
2016,17132.217772010783,77055.99029910196,73366.07170327951,288919.4325452797,63508.62643392281,519982.3387535947,524765.319363921,พัทลุง,0.4352833129002089
2017,16040.552826240777,77022.44636869911,71884.01708870998,291109.114977169,65220.94049519624,521277.0717560152,525718.3683523064,พัทลุง,0.4360521610679109
2018,15124.992814712898,77285.59900750456,69301.58269678574,292986.51757279644,67558.55122518961,522257.2433169893,526394.3846469414,พัทลุง,0.44155229754544084
2019,14691.303503269122,76642.70021426337,66807.1058732083,294166.5343824595,69959.12309559892,522266.76706879924,526075.2782439818,พัทลุง,0.4468279919245402
2020,14501.52085588789,74550.6257979608,65403.33803563396,294831.2473883563,72585.43958060857,521872.17165844754,525284.080655219,พัทลุง,0.4487009098368843
2021,13384.367757300577,73353.13365639902,63906.25023015302,297108.78470636305,74358.19705608327,522110.7334062989,522723.0666983436,พัทลุง,0.4462298876225786
2022,12209.292902886134,72224.15520086221,62005.00494592589,298340.36399924813,76170.8312146119,520949.64826353424,521545.4647893609,พัทลุง,0.44569541656242556
2023,10853.862772434219,70083.4780167141,61337.629355505385,299427.7814694925,77866.53321965586,519569.284833802,520588.2374525098,พัทลุง,0.4401859747187284
2024,9688.769080354006,68514.80984987448,59959.53479705737,301073.39298893657,79775.68599109692,519012.1927073193,519577.63925572974,พัทลุง,0.4375757798329388
2025,8523.675388273794,66946.14168303486,58581.44023860935,302719.0045083806,81684.83876253797,518455.1005808366,518567.04105894966,พัทลุง,0.4349694502698392
2026,7358.581696193581,65377.47351619524,57203.345680161336,304364.6160278247,83593.99153397902,517898.00845435384,517556.4428621696,พัทลุง,0.43236697744980246
2027,6193.488004113368,63808.80534935562,55825.251121713314,306010.22754726873,85503.14430542008,517340.91632787115,516545.8446653895,พัทลุง,0.42976835281857506
2028,5028.394312033155,62240.137182516,54447.1565632653,307655.83906671277,87412.29707686113,516783.8242013884,515535.24646860943,พัทลุง,0.42717356784718197
2029,3863.3006199529427,60671.46901567638,53069.06200481728,309301.45058615686,89321.44984830217,516226.73207490565,514524.6482718293,พัทลุง,0.42458261403183417
2030,2698.2069278727304,59102.80084883676,51690.967446369265,310947.0621056009,91230.60261974324,515669.6399484229,513514.0500750492,พัทลุง,0.4219954828938357
2031,1533.113235792518,57534.132681997144,50312.87288792124,312592.673625045,93139.75539118428,515112.5478219402,512503.45187826914,พัทลุง,0.4194121659794906
2032,368.0195437123057,55965.464515157524,48934.77832947323,314238.285144489,95048.90816262533,514555.4556954574,511492.85368148907,พัทลุง,0.41683265486001153
2033,0.0,54396.796348317905,47556.68377102521,315883.89666393306,96958.0609340664,513998.36356897466,510482.255484709,พัทลุง,0.4164500758315043
2034,0.0,52828.12818147829,46178.58921257719,317529.50818337715,98867.21370550744,513441.27144249197,509471.6572879289,พัทลุง,0.41707991373599007
2035,0.0,51259.46001463867,44800.49465412917,319175.1197028212,100776.36647694849,512884.17931600916,508461.05909114884,พัทลุง,0.41770882579646074
2036,0.0,49690.79184779905,43422.40009568115,320820.7312222653,102685.51924838955,512327.08718952653,507450.46089436876,พัทลุง,0.4183368140528638
2037,0.0,48122.123680959434,42044.30553723314,322466.3427417093,104594.6720198306,511769.9950630437,506439.8626975887,พัทลุง,0.41896388053915845
2038,0.0,46553.455514119814,40666.21097878512,324111.95426115335,106503.82479127165,511212.902936561,505429.2645008086,พัทลุง,0.4195900272833372
2039,0.0,44984.787347280195,39288.1164203371,325757.56578059745,108412.9775627127,510655.8108100782,504418.66630402853,พัทลุง,0.42021525630744794
2040,0.0,43416.119180440575,37910.02186188908,327403.1773000415,110322.13033415374,510098.71868359554,503408.06810724846,พัทลุง,0.4208395696276157
2041,0.0,41847.451013600956,36531.927303441065,329048.7888194856,112231.2831055948,509541.6265571128,502397.4699104684,พัทลุง,0.42146296925406407
2042,0.0,40278.782846761336,35153.83274499305,330694.4003389296,114140.43587703585,508984.53443063004,501386.87171368825,พัทลุง,0.4220854571911371
2043,0.0,38710.11467992172,33775.73818654503,332340.01185837365,116049.5886484769,508427.4423041473,500376.2735169082,พัทลุง,0.42270703543732047
2044,0.0,37141.4465130821,32397.643628097012,333985.62337781774,117958.74141991796,507870.3501776646,499365.6753201281,พัทลุง,0.4233277059852632
2045,0.0,35572.77834624248,31019.549069648994,335631.2348972618,119867.89419135901,507313.2580511818,498355.077123348,พัทลุง,0.4239474708217986
2046,0.0,34004.110179402865,29641.454511200973,337276.84641670587,121777.04696280006,506756.16592469905,497344.47892656794,พัทลุง,0.4245663319279658
2047,0.0,32435.442012563246,28263.35995275296,338922.4579361499,123686.19973424112,506199.07379821636,496333.88072978787,พัทลุง,0.42518429127903057
2048,0.0,30866.773845723626,26885.265394304937,340568.06945559394,125595.35250568217,505641.98167173355,495323.2825330078,พัทลุง,0.42580135084450677
2049,0.0,29298.105678884007,25507.170835856923,342213.68097503803,127504.50527712321,505084.8895452509,494312.6843362277,พัทลุง,0.4264175125881763
2050,0.0,27729.437512044387,24129.0762774089,343859.29249448207,129413.65804856428,504527.7974187681,493302.08613944764,พัทลุง,0.42703277846811155
2013,37988.096030933906,146494.5972790432,124522.40913594428,307661.2530981971,55063.049999999996,671729.4055441185,686186.0,ปัตตานี,0.554268391525175
2014,37430.86998538245,146735.4557838609,125057.72812677448,313038.8290894216,55302.44526023586,677565.3282456752,685010.2893833333,ปัตตานี,0.5466118532205307
2015,36872.86998539398,147435.8170221731,125582.99718496932,318283.67734894407,56558.260320690664,684733.6218621712,692509.6679807942,ปัตตานี,0.5426560747800733
2016,36155.86998776327,148536.44430657817,124174.12093985999,323593.8115564499,58203.41662369904,690663.6634143504,700594.6859625005,ปัตตานี,0.5424589687874581
2017,35390.869988478524,149650.666539168,125908.86157487116,328755.4667055931,59332.417008696044,699038.2818168068,707598.8643949049,ปัตตานี,0.5374821342605924
2018,35597.869973994595,149892.53308814808,128043.9055326669,333747.8344749285,61330.467582281184,708612.6106520193,716787.2468166394,ปัตตานี,0.5344852435869992
2019,35539.8699779434,150462.74646760823,127406.12817203907,338991.7047338085,63251.384392220454,715651.8337436196,725285.5983779741,ปัตตานี,0.534423582727258
2020,35240.86998153458,151079.43514845666,127011.048674748,344384.1462480775,64307.524759694854,722023.0248125115,732289.9906467552,ปัตตานี,0.5316724323647755
2021,34654.869985811216,151968.0903997426,126173.05236189724,350121.8429525524,65603.9414489277,728521.7971489312,732196.0580055902,ปัตตานี,0.5295603717691776
2022,33758.869990430576,152193.89892427326,122935.17798095314,355881.72449453495,65448.81557601289,730218.4869662048,735312.2628753869,ปัตตานี,0.5250474308466724
2023,33097.8699869288,151493.9184921511,121629.96668759835,361615.935703886,65685.40727838491,733523.0981489491,738296.0157033683,ปัตตานี,0.5179085730864856
2024,32648.73997070049,151914.93106651097,120061.93338714854,367114.7888441536,66644.50233027874,738384.8955987922,743625.2450923598,ปัตตานี,0.515640756021634
2025,32199.60995447218,152335.94364087083,118493.90008669872,372613.6419844211,67603.59738217256,743246.6930486354,748954.4744813512,ปัตตานี,0.5134092421268538
2026,31750.47993824387,152756.9562152307,116925.86678624891,378112.49512468866,68562.6924340664,748108.4904984785,754283.7038703427,ปัตตานี,0.5112131666132792
2027,31301.34992201556,153177.96878959055,115357.8334857991,383611.34826495626,69521.78748596022,752970.2879483217,759612.9332593342,ปัตตานี,0.5090516919428598
2028,30852.21990578725,153598.98136395038,113789.80018534929,389110.2014052238,70480.88253785405,757832.0853981647,764942.1626483256,ปัตตานี,0.5069240067633565
2029,30403.089889558938,154019.99393831025,112221.76688489948,394609.05454549135,71439.97758974787,762693.8828480078,770271.392037317,ปัตตานี,0.5048293248928978
2030,29953.95987333063,154441.0065126701,110653.73358444966,400107.9076857589,72399.0726416417,767555.680297851,775600.6214263085,ปัตตานี,0.502766884351424
2031,29504.82985710232,154862.01908702997,109085.70028399985,405606.7608260265,73358.16769353552,772417.4777476941,780929.8508153,ปัตตานี,0.5007359464365141
2032,29055.699840874007,155283.03166138983,107517.66698355004,411105.61396629404,74317.26274542935,777279.2751975372,786259.0802042915,ปัตตานี,0.4987357948412419
2033,28606.569824645696,155704.0442357497,105949.63368310023,416604.46710656164,75276.35779732317,782141.0726473804,791588.3095932829,ปัตตานี,0.4967657348118436
2034,28157.439808417388,156125.05681010956,104381.60038265042,422103.3202468292,76235.452849217,787002.8700972236,796917.5389822744,ปัตตานี,0.49482509234312283
2035,27708.309792189077,156546.06938446942,102813.56708220059,427602.17338709673,77194.54790111083,791864.6675470666,802246.7683712658,ปัตตานี,0.49291321340962935
2036,27259.179775960765,156967.08195882928,101245.53378175078,433101.0265273643,78153.64295300466,796726.4649969097,807575.9977602572,ปัตตานี,0.4910294632307732
2037,26810.049759732457,157388.09453318914,99677.50048130097,438599.8796676319,79112.73800489848,801588.262446753,812905.2271492487,ปัตตานี,0.4891732255681376
2038,26360.919743504146,157809.107107549,98109.46718085116,444098.7328078994,80071.83305679231,806450.059896596,818234.4565382402,ปัตตานี,0.48734390205335837
2039,25911.789727275835,158230.11968190887,96541.43388040134,449597.58594816696,81030.92810868613,811311.857346439,823563.6859272317,ปัตตานี,0.4855409115450273
2040,25462.659711047527,158651.1322562687,94973.40057995153,455096.43908843456,81990.02316057996,816173.6547962823,828892.9153162232,ปัตตานี,0.4837636895131697
2041,25013.529694819215,159072.14483062856,93405.36727950172,460595.2922287021,82949.11821247378,821035.4522461254,834222.1447052145,ปัตตานี,0.4820116874499266
2042,24564.399678590904,159493.15740498842,91837.33397905191,466094.14536896965,83908.2132643676,825897.2496959686,839551.374094206,ปัตตานี,0.48028437230514753
2043,24115.269662362596,159914.16997934828,90269.3006786021,471592.9985092372,84867.30831626143,830759.0471458116,844880.6034831975,ปัตตานี,0.47858122594567604
2044,23666.139646134285,160335.18255370815,88701.26737815229,477091.8516495048,85826.40336815527,835620.8445956548,850209.8328721889,ปัตตานี,0.47690174463717355
